iteration,norm,normB
568,6.218476553022707e-16,8.412961752928092e-17
569,7.206793920745253e-16,6.912824078848549e-17
570,4.4047956080684865e-16,1.2586013583571652e-16
571,8.413269892001807e-16,7.609091204154493e-17
572,5.162633489811225e-16,8.217537263382348e-17
573,6.525793228555173e-16,5.2958809290937725e-17
574,4.644149063677736e-16,4.7697009830883764e-17
575,3.6734557320733904e-16,1.2432050435751766e-16
576,6.13953711716752e-16,6.973502068242161e-17
577,6.174912564408101e-16,4.7697009830883764e-17
578,4.633288044547814e-16,1.1796119636642288e-16
579,5.06557304785139e-16,6.619282909410174e-17
580,4.283336877190745e-16,7.186027875946681e-17
581,5.552760262881581e-16,7.376145397762941e-17
582,3.385729695963291e-16,1.719390143229397e-16
583,3.2485394500899235e-16,1.1610990315520314e-16
584,6.147914392013087e-16,3.469446951953614e-17
585,3.6354271206918663e-16,6.206335383118183e-17
586,2.9026258274976883e-16,6.206335383118183e-17
587,3.0051606376422653e-16,1.1698777571738765e-16
588,5.037539825550542e-16,5.928593550334434e-17
589,2.2910186580644203e-16,4.046035655711836e-17
590,3.098323105689603e-16,6.245004513516506e-17
591,3.402016415059068e-16,6.397344083151129e-17
592,4.1997131958739745e-16,6.059128614320848e-17
593,3.4744739612599563e-16,6.128265163612872e-17
594,4.283216853756692e-16,2.0816681711721685e-17
595,3.4351965139175335e-16,1.0408340855860843e-17
596,4.2026531055691167e-16,2.619375006920454e-17
597,3.5019251111626157e-16,6.059128614320848e-17
598,3.3266539855871753e-16,5.690316088760835e-17
599,2.796856417845877e-16,1.1188630228279524e-16
600,3.0461917798103516e-16,6.254634441385502e-17
601,3.581303468534134e-16,1.6996749443881478e-17
602,6.1445705699331875e-16,5.763878168445254e-17
603,5.533009070719721e-16,1.6996749443881478e-17
604,2.5180412083558363e-16,1.6996749443881478e-17
605,3.2649580201592403e-16,1.5515838457795457e-17
606,2.708936370535526e-16,5.732467154385379e-17
607,2.503099220334572e-16,2.0816681711721685e-17
608,2.4429494246674505e-16,5.763878168445254e-17
609,2.851843300513999e-16,5.857100574038117e-17
610,1.9478252948761916e-16,5.594315114139762e-17
611,2.592150361957155e-16,1.116709290276899e-16
612,3.6724723915219694e-16,9.813077866773595e-18
613,5.109762667997631e-16,5.605063087764203e-17
614,2.81002987742113e-16,1.6996749443881478e-17
615,2.8800559900060476e-16,1.5515838457795457e-17
616,3.1689161800783533e-16,9.813077866773595e-18
617,1.4621110656255033e-16,1.119400808498433e-16
618,3.532071357683468e-16,1.1295700899707568e-16
619,2.858191691510983e-16,1.5899003276961254e-17
620,1.5804783605524915e-16,7.757919228897728e-18
621,2.803367904741777e-16,5.805495157760157e-17
622,2.819763601653785e-16,1.5899003276961254e-17
623,5.020721134657919e-16,7.757919228897728e-18
624,6.169482611062059e-16,1.1150912609939193e-16
625,4.219064373066843e-16,3.469446951953614e-18
626,3.7159314177861216e-16,5.857100574038117e-17
627,2.0526393923127234e-16,5.763878168445254e-17
628,2.0784498990890996e-16,5.647850449853784e-17
629,4.119022475604196e-16,5.805495157760157e-17
630,3.8929829363239543e-16,6.059128614320848e-17
631,4.636482226492091e-16,1.5899003276961254e-17
632,2.5460912612600617e-16,1.5515838457795457e-17
633,2.47868654456405e-16,5.605063087764203e-17
634,4.2189596868461585e-16,5.690316088760835e-17
635,2.3431290768050466e-16,1.962615573354719e-17
636,3.5055956958301587e-16,5.637184056103667e-17
637,4.566476097787447e-16,5.561946577567963e-17
638,2.7830735285851777e-16,5.605063087764203e-17
639,3.137566201372999e-16,6.938893903907228e-18
640,2.45468505983732e-16,5.732467154385379e-17
641,2.1044897971906517e-16,1.0408340855860843e-17
642,5.326490956794912e-16,5.647850449853784e-17
643,7.653545434504859e-16,1.5515838457795457e-17
644,4.018177332774357e-16,1.4304896245381992e-17
645,2.4346060196431863e-16,5.721958498152797e-17
646,3.2119732289504913e-16,1.5899003276961254e-17
647,2.0635881879686083e-16,0.0
648,1.959978471901246e-16,0.0
649,3.1052460013918585e-16,0.0
650,3.3924689233157175e-16,6.938893903907228e-18
651,3.1150524837054974e-16,5.605063087764203e-17
652,2.4682513874452116e-16,6.098731183695384e-17
653,2.0154929722146324e-16,5.721958498152797e-17
654,4.2274094634343315e-16,5.721958498152797e-17
655,2.5919830534946707e-16,2.110382192020081e-17
656,3.406214855852751e-16,6.938893903907228e-18
657,2.387808165804201e-16,0.0
658,3.1137486543527065e-16,1.0408340855860843e-17
659,3.4652294430378935e-16,1.2018516789897274e-17
660,3.122914294575729e-16,5.551115123125783e-17
661,5.732842919119072e-16,5.805495157760157e-17
662,3.6780884750070304e-16,5.774310535657398e-17
663,2.8650737216021214e-16,1.6782945342419286e-16
664,3.575266101909493e-16,2.0816681711721685e-17
665,3.48310593210264e-16,5.647850449853784e-17
666,3.1587894930487284e-16,5.774310535657398e-17
667,2.862204273338183e-16,5.774310535657398e-17
668,4.3936364004127107e-16,1.1215493724878604e-16
669,2.250536818329434e-16,5.774310535657398e-17
670,4.735730649443912e-16,1.1491151892306092e-16
671,5.615546197856402e-16,6.555326985295257e-17
672,4.090134424470235e-16,1.2018516789897274e-17
673,2.0224396569390698e-16,5.898059818321144e-17
674,2.5643802020673884e-16,5.605063087764203e-17
675,5.588303367357735e-16,6.128265163612872e-17
676,3.907252146383859e-16,1.1295700899707568e-16
677,2.887988693602041e-16,5.679729445007588e-17
678,2.908544639263221e-16,5.732467154385379e-17
679,3.8155994129241167e-16,6.628369094757308e-17
680,2.605660343594532e-16,5.96906223549092e-17
681,3.457036055869604e-16,5.774310535657398e-17
682,3.6646748929773766e-16,5.647850449853784e-17
683,2.437380754066911e-16,1.116709290276899e-16
684,2.5489075188599707e-16,1.1295700899707568e-16
685,4.302244617477399e-16,1.993045536433795e-17
686,3.3569345449116663e-16,1.5899003276961254e-17
687,2.62773037284161e-16,6.938893903907228e-18
688,1.9713108607907094e-16,6.938893903907228e-18
689,2.5117966450975823e-16,9.813077866773595e-18
690,3.7097190705113917e-16,1.5515838457795457e-17
691,2.823159357994639e-16,2.3013707539344673e-17
692,2.155921163257542e-16,5.605063087764203e-17
693,2.7880846529132793e-16,1.0408340855860843e-17
694,2.777378197515689e-16,1.132231036155057e-16
695,3.200745191297905e-16,6.009258394948638e-17
696,3.716827887008379e-16,5.551115123125783e-17
697,3.6708188203292137e-16,5.561946577567963e-17
698,3.6816237498873e-16,5.551115123125783e-17
699,2.8112187662602443e-16,5.551115123125783e-17
700,2.806397321205813e-16,5.551115123125783e-17
