iteration,norm,normB
575,2.8291420039036267e-16,1.1102230246251565e-16
576,4.653393703427249e-16,1.8631931528314482e-16
577,5.564975606931872e-16,1.8888581794241076e-16
578,3.419473961717066e-16,1.6714670578796142e-16
579,5.810831687190879e-16,7.858125020761362e-17
580,8.073455985843702e-17,5.551115123125783e-17
581,2.782812235088733e-16,1.1862261865335482e-16
582,4.0232871298811243e-16,6.947562107041945e-17
583,2.0488839463611777e-16,5.551115123125783e-17
584,3.420793763364772e-16,2.7755575615628914e-17
585,2.8291420039036267e-16,1.1102230246251565e-16
586,4.653393703427249e-16,1.8631931528314482e-16
587,5.564975606931872e-16,1.8888581794241076e-16
588,3.419473961717066e-16,1.6714670578796142e-16
589,5.810831687190879e-16,7.858125020761362e-17
590,8.073455985843702e-17,5.551115123125783e-17
591,2.782812235088733e-16,1.1862261865335482e-16
592,4.0232871298811243e-16,6.947562107041945e-17
593,2.0488839463611777e-16,5.551115123125783e-17
594,3.420793763364772e-16,2.7755575615628914e-17
595,2.8291420039036267e-16,1.1102230246251565e-16
596,4.653393703427249e-16,1.8631931528314482e-16
597,5.564975606931872e-16,1.8888581794241076e-16
598,3.419473961717066e-16,1.6714670578796142e-16
599,5.810831687190879e-16,7.858125020761362e-17
600,8.073455985843702e-17,5.551115123125783e-17
601,2.782812235088733e-16,1.1862261865335482e-16
602,4.0232871298811243e-16,6.947562107041945e-17
603,2.0488839463611777e-16,5.551115123125783e-17
604,3.420793763364772e-16,2.7755575615628914e-17
605,2.8291420039036267e-16,1.1102230246251565e-16
606,4.653393703427249e-16,1.8631931528314482e-16
607,5.564975606931872e-16,1.8888581794241076e-16
608,3.419473961717066e-16,1.6714670578796142e-16
609,5.810831687190879e-16,7.858125020761362e-17
610,8.073455985843702e-17,5.551115123125783e-17
611,2.782812235088733e-16,1.1862261865335482e-16
612,4.0232871298811243e-16,6.947562107041945e-17
613,2.0488839463611777e-16,5.551115123125783e-17
614,3.420793763364772e-16,2.7755575615628914e-17
615,2.8291420039036267e-16,1.1102230246251565e-16
616,4.653393703427249e-16,1.8631931528314482e-16
617,5.564975606931872e-16,1.8888581794241076e-16
618,3.419473961717066e-16,1.6714670578796142e-16
619,5.810831687190879e-16,7.858125020761362e-17
620,8.073455985843702e-17,5.551115123125783e-17
621,2.782812235088733e-16,1.1862261865335482e-16
622,4.0232871298811243e-16,6.947562107041945e-17
623,2.0488839463611777e-16,5.551115123125783e-17
624,3.420793763364772e-16,2.7755575615628914e-17
625,2.8291420039036267e-16,1.1102230246251565e-16
626,4.653393703427249e-16,1.8631931528314482e-16
627,5.564975606931872e-16,1.8888581794241076e-16
628,3.419473961717066e-16,1.6714670578796142e-16
629,5.810831687190879e-16,7.858125020761362e-17
630,8.073455985843702e-17,5.551115123125783e-17
631,2.782812235088733e-16,1.1862261865335482e-16
632,4.0232871298811243e-16,6.947562107041945e-17
633,2.0488839463611777e-16,5.551115123125783e-17
634,3.420793763364772e-16,2.7755575615628914e-17
635,2.8291420039036267e-16,1.1102230246251565e-16
636,4.653393703427249e-16,1.8631931528314482e-16
637,5.564975606931872e-16,1.8888581794241076e-16
638,3.419473961717066e-16,1.6714670578796142e-16
639,5.810831687190879e-16,7.858125020761362e-17
640,8.073455985843702e-17,5.551115123125783e-17
641,2.782812235088733e-16,1.1862261865335482e-16
642,4.0232871298811243e-16,6.947562107041945e-17
643,2.0488839463611777e-16,5.551115123125783e-17
644,3.420793763364772e-16,2.7755575615628914e-17
645,2.8291420039036267e-16,1.1102230246251565e-16
646,4.653393703427249e-16,1.8631931528314482e-16
647,5.564975606931872e-16,1.8888581794241076e-16
648,3.419473961717066e-16,1.6714670578796142e-16
649,5.810831687190879e-16,7.858125020761362e-17
650,8.073455985843702e-17,5.551115123125783e-17
651,2.782812235088733e-16,1.1862261865335482e-16
652,4.0232871298811243e-16,6.947562107041945e-17
653,2.0488839463611777e-16,5.551115123125783e-17
654,3.420793763364772e-16,2.7755575615628914e-17
655,2.8291420039036267e-16,1.1102230246251565e-16
656,4.653393703427249e-16,1.8631931528314482e-16
657,5.564975606931872e-16,1.8888581794241076e-16
658,3.419473961717066e-16,1.6714670578796142e-16
659,5.810831687190879e-16,7.858125020761362e-17
660,8.073455985843702e-17,5.551115123125783e-17
661,2.782812235088733e-16,1.1862261865335482e-16
662,4.0232871298811243e-16,6.947562107041945e-17
663,2.0488839463611777e-16,5.551115123125783e-17
664,3.420793763364772e-16,2.7755575615628914e-17
665,2.8291420039036267e-16,1.1102230246251565e-16
666,4.653393703427249e-16,1.8631931528314482e-16
667,5.564975606931872e-16,1.8888581794241076e-16
668,3.419473961717066e-16,1.6714670578796142e-16
669,5.810831687190879e-16,7.858125020761362e-17
670,8.073455985843702e-17,5.551115123125783e-17
671,2.782812235088733e-16,1.1862261865335482e-16
672,4.0232871298811243e-16,6.947562107041945e-17
673,2.0488839463611777e-16,5.551115123125783e-17
674,3.420793763364772e-16,2.7755575615628914e-17
675,2.8291420039036267e-16,1.1102230246251565e-16
676,4.653393703427249e-16,1.8631931528314482e-16
677,5.564975606931872e-16,1.8888581794241076e-16
678,3.419473961717066e-16,1.6714670578796142e-16
679,5.810831687190879e-16,7.858125020761362e-17
680,8.073455985843702e-17,5.551115123125783e-17
681,2.782812235088733e-16,1.1862261865335482e-16
682,4.0232871298811243e-16,6.947562107041945e-17
683,2.0488839463611777e-16,5.551115123125783e-17
684,3.420793763364772e-16,2.7755575615628914e-17
685,2.8291420039036267e-16,1.1102230246251565e-16
686,4.653393703427249e-16,1.8631931528314482e-16
687,5.564975606931872e-16,1.8888581794241076e-16
688,3.419473961717066e-16,1.6714670578796142e-16
689,5.810831687190879e-16,7.858125020761362e-17
690,8.073455985843702e-17,5.551115123125783e-17
691,2.782812235088733e-16,1.1862261865335482e-16
692,4.0232871298811243e-16,6.947562107041945e-17
693,2.0488839463611777e-16,5.551115123125783e-17
694,3.420793763364772e-16,2.7755575615628914e-17
695,2.8291420039036267e-16,1.1102230246251565e-16
696,4.653393703427249e-16,1.8631931528314482e-16
697,5.564975606931872e-16,1.8888581794241076e-16
698,3.419473961717066e-16,1.6714670578796142e-16
699,5.810831687190879e-16,7.858125020761362e-17
700,8.073455985843702e-17,5.551115123125783e-17
